step;time_ps;total_force_error_percent;total_potential_energy_error_kJ_mol
0;0;0,162698977288028;5,95973207948197
20;0,2;0,142840250696492;5,97752176247101
40;0,4;0,0942609982823814;6,14017031972094
60;0,6;0,25276056017369;6,05050239518974
80;0,8;0,283168630751577;5,9165602200395
100;1;0,0712261397421487;5,89366419552388
120;1,2;0,479114913335067;5,88306026933995
140;1,4;0,0933975174220135;5,92827140705883
160;1,6;0,129851021716801;5,98084417371732
180;1,8;0,174921380916949;5,9147890038796
200;2;0,263255819965581;5,8417483696122
220;2,2;0,107423532047735;5,77646735770485
240;2,4;0,136443359369134;5,80440003340817
260;2,6;0,234328840835571;5,7329673537796
280;2,8;0,0983016286317646;5,78024894426053
300;3;0,204054056466308;5,85828736565223
320;3,2;0,193290522049028;5,8696961987152
340;3,4;0,175605044099918;5,9365798606739
360;3,6;0,174232678919117;5,83379638599357
380;3,8;0,134917895750553;5,86279132134973
400;4;0,143181910873301;5,91490522586373
420;4,2;0,242077659483275;5,90376596217067
440;4,4;0,15380992542033;5,9805889364452
460;4,6;0,242050801451269;6,02564803324631
480;4,8;0,159978872298455;6,14778188378901
500;5;0,137212794272874;6,06295574554451
520;5,2;0,175911428209279;6,00100998843169
540;5,4;0,137821979992573;5,99538521262865
560;5,6;0,127691331986345;6,00702768481752
580;5,8;0,277004829331092;6,15965864858067
600;6;0,133340500645048;6,12375577846829
620;6,2;0,173073211536027;6,08378715639995
640;6,4;0,080895194316309;6,03481126149457
660;6,6;0,238336225286933;6,0807149331966
680;6,8;0,17639465657389;5,9859233938584
700;7;0,237983748167817;6,06825431818379
720;7,2;0,105920767845308;6,0183534478128
740;7,4;0,125635765844784;6,04516127248398
760;7,6;0,121835372939035;6,0761443804074
780;7,8;0,242740104513896;6,00432242056192
800;8;0,264010975632551;6,02927056652339
820;8,2;0,165291534519484;6,01526691421189
840;8,4;0,111972612372011;6,02178610528583
860;8,6;0,135939498586305;5,97981740390281
880;8,8;0,139724193859078;5,97722318290371
900;9;0,114582183313875;6,13375271900162
920;9,2;0,189373541229738;6,13836674119837
940;9,4;0,137328433294613;6,20459363387543
960;9,6;0,155523257624549;6,31627838556702
980;9,8;0,158793428633665;6,15266873771552
1000;10;0,116331514009369;6,15288164296078
1020;10,2;0,185218855281651;6,12035625964776
1040;10,4;0,113168403334937;6,08195272929581
1060;10,6;0,105148557401985;6,05139749628975
1080;10,8;0,200590892429644;6,08818301559137
1100;11;0,104501648490216;6,11001594126361
1120;11,2;0,116562704438103;6,15520351501732
1140;11,4;0,134958160921061;6,21215880622023
1160;11,6;0,154321636913802;6,12388087537684
1180;11,8;0,108309294025047;6,05527547650102
1200;12;0,11344270940511;6,07764863365175
1220;12,2;0,220709737817794;6,005976110936
1240;12,4;0,183030626699845;6,12162007965992
1260;12,6;0,244449002709413;6,06729144652464
1280;12,8;0,154701024544481;6,15551809926319
1300;13;0,156990934947285;6,05191522464395
1320;13,2;0,100068209979178;6,09450365751815
1340;13,4;0,180932675865558;6,0523504677394
1360;13,6;0,202464725158589;6,05775493671962
1380;13,8;0,0841915906795554;5,99334889657366
1400;14;0,144839267693561;5,94703572312967
1420;14,2;0,125030186252016;6,0816917836091
1440;14,4;0,175888999546328;6,11517118504371
1460;14,6;0,157645204226459;6,09527831036786
1480;14,8;0,137722534394684;6,16507304475149
1500;15;0,102246708530189;6,21265321975031
1520;15,2;0,114879008281863;6,09375792349422
1540;15,4;0,211149693263403;6,17273035651746
1560;15,6;0,221830774054325;6,06912332122272
1580;15,8;0,0494155928203281;6,06369944959512
1600;16;0,166503518118121;6,00270968870836
1620;16,2;0,15719660178485;6,02314400401031
1640;16,4;0,144240563537569;6,05847463571607
1660;16,6;0,133752297091908;6,11933980357531
1680;16,8;0,1155431927813;6,13252814386084
1700;17;0,179769587046787;5,95551747331399
1720;17,2;0,0824849427683572;5,92011138574615
1740;17,4;0,147206633519334;6,00452376720176
1760;17,6;0,0944387090805996;6,01000777359556
1780;17,8;0,153595848769452;6,04282781113136
1800;18;0,093674285356278;6,03883076362054
1820;18,2;0,0694588234882777;6,02397641570164
1840;18,4;0,227100453265787;5,95550121622153
1860;18,6;0,0949869852644181;6,12142926778544
1880;18,8;0,223855923721996;6,09064708875601
1900;19;0,274821189218905;6,2699326669526
1920;19,2;0,124773358633879;6,15821840387378
1940;19,4;0,216494358891921;6,16203122714585
1960;19,6;0,170726788915021;6,21211365496681
1980;19,8;0,135808431556276;6,17851329514552
2000;20;0,103894855741413;6,1342242126062
2020;20,2;0,122124341344444;6,12501817200862
2040;20,4;0,178793858958081;6,12700835170624
2060;20,6;0,149355591934269;6,01665562056471
2080;20,8;0,12860376759693;5,97450327783864
2100;21;0,138827917889417;5,94745446090371
2120;21,2;0,0893851940667661;6,02342202544808
2140;21,4;0,0923256267937599;6,0816544023719
2160;21,6;0,147241511948064;6,02073024800993
2180;21,8;0,107396956260612;5,83039311891696
2200;22;0,113389480237908;5,92663934454599
2220;22,2;0,0824787832032749;5,95991774241585
2240;22,4;0,0983487282037059;5,9278111449477
2260;22,6;0,269517021242855;5,81456587408259
2280;22,8;0,112348713871174;5,90031010434662
2300;23;0,169614193892813;5,89256579827949
2320;23,2;0,0860293678186523;6,02107187029523
2340;23,4;0,134910406188943;5,91327160825675
2360;23,6;0,182844906245576;5,89895217890583
2380;23,8;0,140990532917598;6,01449174149583
2400;24;0,231798112019556;6,05993136741739
2420;24,2;0,107538964351128;5,98133743916134
2440;24,4;0,153393878378005;5,94732633227082
2460;24,6;0,123323167201369;5,99635503508262
2480;24,8;0,251583617507176;5,95454282344832
2500;25;0,141211271514096;5,98864160346008
2520;25,2;0,131311213305428;6,0351960216399
2540;25,4;0,144405145299708;5,99316298525149
2560;25,6;0,150088781567141;6,0565615991991
2580;25,8;0,229370290404423;6,08111234588823
2600;26;0,213141017812245;5,97941410534635
2620;26,2;0,230121237538836;5,93363503705223
2640;26,4;0,135248787333183;5,96587856966126
2660;26,6;0,0973718030259572;6,00742928959592
2680;26,8;0,14468610026645;6,1303739126801
2700;27;0,23500180055665;6,10147758213044
2720;27,2;0,166602596805213;6,08858543468293
2740;27,4;0,204785849194865;6,05240952170374
2760;27,6;0,146150806687919;6,08951338126558
2780;27,8;0,20842156771187;5,98863765602272
2800;28;0,180717415202623;5,94766715827504
2820;28,2;0,114868319086849;6,07519585731872
2840;28,4;0,111774332041523;6,13802740140318
2860;28,6;0,11703312791179;6,15218995505985
2880;28,8;0,160006910662121;6,1118863882121
2900;29;0,105129015794762;6,11598791867263
2920;29,2;0,0932487679148505;6,19497689126661
2940;29,4;0,0935982493902354;6,26757905870619
2960;29,6;0,137134096127143;6,16920385824307
2980;29,8;0,134705802994234;6,1485198956571
3000;30;0,16727361852033;6,17103291932405
3020;30,2;0,13733251683239;6,16961915445917
3040;30,4;0,172561193227532;6,26172720260914
3060;30,6;0,0985452217879817;6,20428630674647
3080;30,8;0,107758612903154;6,27054147869396
3100;31;0,173001747709173;6,19621073869057
3120;31,2;0,157527930834368;6,13470491131903
3140;31,4;0,175752633204074;6,18927894207003
3160;31,6;0,181029355036675;6,19267885061394
3180;31,8;0,120358000382605;6,15113776811633
3200;32;0,196155572276186;6,16516444964439
3220;32,2;0,216157282874602;6,08929051248444
3240;32,4;0,266097436760994;6,13240808012466
3260;32,6;0,0877559141905628;6,09091438246817
3280;32,8;0,0994513917367233;5,9918413557396
3300;33;0,119077377483767;6,0151842790317
3320;33,2;0,219047612117318;6,0478623132086
3340;33,4;0,200184563847434;6,10160217311261
3360;33,6;0,187169440205544;6,02952479480366
3380;33,8;0,106224982164728;6,03826623771276
3400;34;0,30460562927108;6,09507206891638
3420;34,2;0,100349734872397;6,29548384553158
3440;34,4;0,164333912736242;6,28455166053118
3460;34,6;0,214629862965217;6,23202225306665
3480;34,8;0,189944522244287;6,24236832536076
3500;35;0,263079157586614;6,22888209149625
3520;35,2;0,183311342256315;6,22969331926416
3540;35,4;0,131769355722794;6,16048298598238
3560;35,6;0,0914278993206564;6,10391498817458
3580;35,8;0,169038363430183;5,98176659248558
3600;36;0,0975990945543733;6,01591993527573
3620;36,2;0,126634431438479;5,97065910858454
3640;36,4;0,180848724634365;6,06729763386866
3660;36,6;0,207802825819604;6,04497159829099
3680;36,8;0,161120514159974;6,16928478913225
3700;37;0,153031476936224;6,09786212845896
3720;37,2;0,262659207417049;6,06444227168529
3740;37,4;0,182403201677838;5,98022269913673
3760;37,6;0,0985212739643745;5,95921131649084
3780;37,8;0,182450433333185;5,92392391227875
3800;38;0,0674485458871;6,06251691856973
3820;38,2;0,228511761418315;6,08045343539149
3840;38,4;0,133922336660155;6,09952230543871
3860;38,6;0,263639118065915;6,03926589145874
3880;38,8;0,15960852353903;6,08021648839468
3900;39;0,136427705354224;5,99085969764783
3920;39,2;0,0890982334096115;6,09082480224514
3940;39,4;0,114131942359746;6,0692333934489
3960;39,6;0,107276728588831;6,06048506836098
3980;39,8;0,185066493647095;6,03822676433796
4000;40;0,161673233543612;5,96916645842299
4020;40,2;0,180299622352719;6,03827440049332
4040;40,4;0,0953654332711109;6,05850790794443
4060;40,6;0,105557706082868;6,02818490628408
4080;40,8;0,153282125160822;5,97020385387711
4100;41;0,119110651729203;5,92839986132168
4120;41,2;0,111943277387725;5,91775669383242
4140;41,4;0,146480268996137;5,91118085759274
4160;41,6;0,145570348199009;5,91154721546405
4180;41,8;0,104745790646435;5,88384625293574
4200;42;0,103116779021862;5,94866642826274
4220;42,2;0,163575502056028;5,98626395955844
4240;42,4;0,1625490566794;5,98694857776403
4260;42,6;0,172702726061403;5,95005779059105
4280;42,8;0,200719201962384;5,94114861441379
4300;43;0,147701591714579;5,88210548665191
4320;43,2;0,141803914233212;6,04338097381181
4340;43,4;0,0843982381428068;6,04566808793001
4360;43,6;0,156833732869475;6,08971254808677
4380;43,8;0,241506349092355;6,02470115360794
4400;44;0,163367884429575;5,91039816341734
4420;44,2;0,158565060859111;5,95985447581278
4440;44,4;0,117294707914738;5,79993484752384
4460;44,6;0,232623298792556;5,88754844917858
4480;44,8;0,157260447418732;6,00537932744797
4500;45;0,110898230351589;5,90708357678321
4520;45,2;0,11431081396609;5,94236192533445
4540;45,4;0,143671247459816;5,94810233443113
4560;45,6;0,158845430647436;6,00655978518552
4580;45,8;0,162086508453956;5,99875532640957
4600;46;0,153978112921285;6,03936551421816
4620;46,2;0,139028818526467;6,07397204923438
4640;46,4;0,0992848022383589;6,06481542713281
4660;46,6;0,110270092837955;6,01571610967524
4680;46,8;0,108729746394465;5,92701618979864
4700;47;0,193951120541327;5,94800393959028
4720;47,2;0,170238876274276;5,98469934944325
4740;47,4;0,138382119553727;6,0992294792149
4760;47,6;0,150328774862368;6,10619754010881
4780;47,8;0,323614494226041;6,1167432410812
4800;48;0,119011219169685;6,10355561187819
4820;48,2;0,161122551884648;6,13861675747724
4840;48,4;0,218653449845438;6,04239983982231
4860;48,6;0,148897494210394;6,0640257640474
4880;48,8;0,157953680621467;6,07512583137064
4900;49;0,178065758899615;6,17299570115694
4920;49,2;0,0934310646919792;6,29651286774232
4940;49,4;0,0848843783596357;6,23619712142498
4960;49,6;0,158935086791412;6,14555690139619
4980;49,8;0,13053686249617;6,07755255646201
5000;50;0,229133794850383;6,0300321478868
5020;50,2;0,1672121460926;6,08493920718806
5040;50,4;0,157742680273073;6,10525609931501
5060;50,6;0,250115629920264;6,06125597070456
5080;50,8;0,0923946876816904;6,1401977790631
5100;51;0,159982263956995;6,06315888511301
5120;51,2;0,0973675962334514;6,01818187447819
5140;51,4;0,175732087053115;6,17019675492161
5160;51,6;0,198400330005289;6,04664069530708
5180;51,8;0,13692137250581;5,99349623511588
5200;52;0,211927442711374;5,89955770521271
5220;52,2;0,13584039877691;5,82364746199707
5240;52,4;0,0798561671873213;5,81951568171868
5260;52,6;0,132137757024794;5,79205314721058
5280;52,8;0,125159869828868;5,88266409015137
5300;53;0,132062743440778;5,9410471563946
5320;53,2;0,0835984155958291;5,98930604762161
5340;53,4;0,129109938378045;5,95052023598824
5360;53,6;0,210732638741194;5,96052405744274
5380;53,8;0,158899159672777;5,87315258231219
5400;54;0,140511355600698;5,92685133104595
5420;54,2;0,0720275182148593;5,84911398638711
5440;54,4;0,138747300411106;5,94129996977877
5460;54,6;0,17560256803912;5,951461155986
5480;54,8;0,133486628546412;5,94093089488547
5500;55;0,146753622591639;5,9963079201662
5520;55,2;0,167629132348957;6,07087201691692
5540;55,4;0,233322833981992;6,13625199591426
5560;55,6;0,120226408512022;6,05273538806361
5580;55,8;0,191909789166831;6,1024207661833
5600;56;0,111019879034915;6,06063656295893
5620;56,2;0,157284125147685;5,99915457462134
5640;56,4;0,148105294094755;6,03276064846452
5660;56,6;0,131169053779795;5,92930057423654
5680;56,8;0,095714004638184;5,95620743506147
5700;57;0,143089712072596;5,90225438524946
5720;57,2;0,152137518279084;5,93054485984631
5740;57,4;0,140176902992175;5,97891805610809
5760;57,6;0,2182793470597;6,01078055313729
5780;57,8;0,182984939809404;6,04261530497588
5800;58;0,111754027107553;6,18496932147985
5820;58,2;0,265905876808599;6,01326357610318
5840;58,4;0,141458486993668;6,15669253752081
5860;58,6;0,0911422096713263;6,06714768039529
5880;58,8;0,136521642169487;6,04995734867741
5900;59;0,116721573700445;6,02688680903789
5920;59,2;0,146140505828313;5,95907930765188
5940;59,4;0,0891118409509603;5,89846350686604
5960;59,6;0,0927978310216416;5,93654416468166
5980;59,8;0,145966230492739;5,96395071885362
6000;60;0,186471036671778;5,93750049526975
6020;60,2;0,290708280252709;6,06279315050487
6040;60,4;0,13004975660333;6,10102797147299
6060;60,6;0,0674372404393627;6,1815120855844
6080;60,8;0,22462085124484;6,08913091268188
6100;61;0,118942525396797;6,01146389530808
6120;61,2;0,0926677256810722;5,93440745381643
6140;61,4;0,199291838950959;5,98916381975374
6160;61,6;0,177977584246674;6,0496324566159
6180;61,8;0,153164342859461;6,01189768989221
6200;62;0,180686140830445;6,03180252621232
6220;62,2;0,214617398267812;6,12536504398841
6240;62,4;0,163122218178965;6,19451005018611
6260;62,6;0,195363886294763;6,27416141169884
6280;62,8;0,12066723814027;6,27103658534865
6300;63;0,133913646308775;6,36073402880274
6320;63,2;0,148821541116949;6,29294456199115
6340;63,4;0,0557377875455186;6,22797978894869
6360;63,6;0,141437460780567;6,22168179139463
6380;63,8;0,277753934044701;6,17340062404776
6400;64;0,154995361224454;6,02844549651547
6420;64,2;0,191413556613234;6,08914644369992
6440;64,4;0,0928849555255514;5,99109566327246
6460;64,6;0,212276559058524;6,1076111975086
6480;64,8;0,129510991512623;6,07723061088257
6500;65;0,13125232568413;6,09748124331904
6520;65,2;0,215855091728239;6,15456482208563
6540;65,4;0,164881476426586;6,09520462389825
6560;65,6;0,108926296112255;6,14602803491999
6580;65,8;0,172886203674263;6,28138637488016
6600;66;0,171339225764857;6,14084079668042
6620;66,2;0,095129602578392;6,07801685024779
6640;66,4;0,118450794497393;6,17556522959421
6660;66,6;0,127899892065103;6,05406673647909
6680;66,8;0,189488127774399;6,1132432865286
6700;67;0,106036920380501;6,08304311066838
6720;67,2;0,129246060859136;6,18802226584206
6740;67,4;0,130864071415983;6,15062644280503
6760;67,6;0,152673427156431;6,20198388352122
6780;67,8;0,195553106380204;6,20155704750788
6800;68;0,107168973379152;6,11541453497202
6820;68,2;0,0962280748666632;6,08001189336517
6840;68,4;0,194431611930682;6,01469550307313
6860;68,6;0,120150450033761;5,96810531284719
6880;68,8;0,202523904092118;5,98530468302667
6900;69;0,108695815692544;6,10233107070759
6920;69,2;0,384335978164322;6,21362813371232
6940;69,4;0,112951961111434;6,21946765075266
6960;69,6;0,225271909101026;6,18138535580285
6980;69,8;0,110677545437198;6,28281944995658
7000;70;0,175213305794038;6,22992912334786
7020;70,2;0,145879883113559;6,28931586927656
7040;70,4;0,177649384304932;6,19267903425441
7060;70,6;0,200578021113916;6,2070813233953
7080;70,8;0,337489304721995;6,19996779446522
7100;71;0,183406173425119;6,197583131507
7120;71,2;0,0845038174328589;6,12864713674318
7140;71,4;0,102602131782441;6,11856312651351
7160;71,6;0,233553144991914;6,17327626694697
7180;71,8;0,151163097264158;6,23394861213774
7200;72;0,164572290084787;6,14576247278313
7220;72,2;0,2387029720247;6,10249171137171
7240;72,4;0,186254659435745;6,02847556466199
7260;72,6;0,138230722254269;6,15995156057197
7280;72,8;0,112510724981407;6,26699035162727
7300;73;0,105440347728091;6,12204633010346
7320;73,2;0,142197125815719;6,08163670551264
7340;73,4;0,136850289355011;6,11331132898448
7360;73,6;0,157544522256118;6,03713470382286
7380;73,8;0,111492627646803;6,03411432522347
7400;74;0,230291348244924;6,14931790544668
7420;74,2;0,154726606237163;6,14623119650602
7440;74,4;0,15694629285111;6,04026063255839
7460;74,6;0,151012832615099;6,10881378938849
7480;74,8;0,215647717848577;6,19217399496085
7500;75;0,145300489674501;6,06021935208344
7520;75,2;0,129884150428254;5,97273585875675
7540;75,4;0,152621959523077;5,93566808337195
7560;75,6;0,0951919276999103;6,10285262397099
7580;75,8;0,137987151361026;6,04842370988663
7600;76;0,217993834621236;6,03666836700013
7620;76,2;0,144928223900426;5,99646312434196
7640;76,4;0,199303761475392;6,05468371988667
7660;76,6;0,177992293153022;6,01029535718605
7680;76,8;0,104156363227019;5,96778847513139
7700;77;0,186996559917035;5,89949259057825
7720;77,2;0,116992492434608;5,94530629654068
7740;77,4;0,254219938031464;5,97910708444874
7760;77,6;0,251181088743067;6,0959741239014
7780;77,8;0,153776352272827;6,0338575372798
7800;78;0,128163036440078;5,95254690071926
7820;78,2;0,201454756633479;5,9329293554884
7840;78,4;0,199283860261143;5,93336670008286
7860;78,6;0,147429463062155;6,00064153797626
7880;78,8;0,128413366236879;5,99033971517142
7900;79;0,152145940255624;6,00509645305667
7920;79,2;0,1885119512574;6,02886659791888
7940;79,4;0,169301521834972;6,06099914890243
7960;79,6;0,126030691701422;6,11462082269134
7980;79,8;0,0948318687224302;6,1389509103858
8000;80;0,188884682430493;6,00990128373367
8020;80,2;0,26972582873036;5,9303650099053
8040;80,4;0,142879802389655;5,85028822799318
8060;80,6;0,137463685266486;5,94601007832952
8080;80,8;0,130336272167993;6,06312388990997
8100;81;0,0925260384047944;5,91169193904618
8120;81,2;0,125990922917095;6,02931935887457
8140;81,4;0,138328549412423;6,09730005929447
8160;81,6;0,13582183288171;6,05150874197567
8180;81,8;0,170861043366993;6,04488687251963
8200;82;0,122909988941276;6,07337884494025
8220;82,2;0,199814193327065;6,17446042854141
8240;82,4;0,0840595660745179;6,05043787444249
8260;82,6;0,100931204979175;6,04118742538283
8280;82,8;0,161446514261494;5,99463933986132
8300;83;0,159601582661832;5,94598617037175
8320;83,2;0,104812040922901;5,99358321670248
8340;83,4;0,185053492230067;5,98938104392815
8360;83,6;0,247664595030345;6,05690131390548
8380;83,8;0,0851219982815399;5,99028240436726
8400;84;0,154563143283065;5,95065957034068
8420;84,2;0,0866516198576558;6,17975032489011
8440;84,4;0,146920982496848;6,12603362449674
8460;84,6;0,168749273872933;5,96012511340805
8480;84,8;0,12460242351803;6,03633933593728
8500;85;0,171316037793801;6,17785992734682
8520;85,2;0,156957115392456;6,14690890567812
8540;85,4;0,150694002906233;6,21870882202859
8560;85,6;0,170036748392595;6,11628761592567
8580;85,8;0,100422781432314;6,18652633818593
8600;86;0,119788721134513;6,1059108584528
8620;86,2;0,209912198703361;6,05216225442533
8640;86,4;0,190283484347901;5,9829508525259
8660;86,6;0,201640412744409;6,09384031269195
8680;86,8;0,197879967588326;6,08140909856425
8700;87;0,114375541360076;6,15136960943187
8720;87,2;0,142220595895032;6,1563643137851
8740;87,4;0,201921502164749;6,17742001811428
8760;87,6;0,106095857762735;6,28436841062955
8780;87,8;0,174431773049199;6,27628777152447
8800;88;0,103847350046436;6,16319332892931
8820;88,2;0,12096660376586;6,11157259091939
8840;88,4;0,179694994851388;6,04541668254342
8860;88,6;0,173491201649469;6,0492588918496
8880;88,8;0,192276971007613;6,0980522619866
8900;89;0,161596489091938;6,19270916565864
8920;89,2;0,155047970446082;6,08062584780052
8940;89,4;0,148294165749008;5,99754370693839
8960;89,6;0,138924623779625;6,11785379173349
8980;89,8;0,179251813750251;6,11442268429374
9000;90;0,119710759327878;6,03868711975355
9020;90,2;0,134522849387903;5,99828516640129
9040;90,4;0,135511345193884;5,97639813284273
9060;90,6;0,107659782173882;5,9528878205367
9080;90,8;0,16149268832113;6,04539264122016
9100;91;0,246174677704118;6,06338036324124
9120;91,2;0,130686539670851;6,01105968220082
9140;91,4;0,111526992551726;5,99043546845772
9160;91,6;0,149618036981619;5,9440910300995
9180;91,8;0,0786795180851812;5,94967641911951
9200;92;0,262234148959378;5,91790161080598
9220;92,2;0,107406711064249;5,84729728642517
9240;92,4;0,0723133924899892;5,85275310053981
9260;92,6;0,177865274425502;5,97680840287275
9280;92,8;0,0990502400867411;6,07284308487075
9300;93;0,109595384199873;6,0305534109973
9320;93,2;0,123741039366575;5,99605846252256
9340;93,4;0,127222213185206;6,06817104242965
9360;93,6;0,121655391438663;5,98054504501212
9380;93,8;0,113240785477269;5,97014395225912
9400;94;0,129511710251241;6,08007951248085
9420;94,2;0,217796372636132;6,0317370949009
9440;94,4;0,15497385693951;6,05677933074527
9460;94,6;0,100999709916471;6,00666939096557
9480;94,8;0,188866455697763;6,02384716541019
9500;95;0,140571690441907;6,10999999039396
9520;95,2;0,217361654846786;6,04070277216675
9540;95,4;0,0672146906237127;6,02440139609618
9560;95,6;0,187993249541819;6,06513008364604
9580;95,8;0,2612807416897;6,05564784269495
9600;96;0,173932310986136;6,04933989972156
9620;96,2;0,122745209177849;5,95709288132537
9640;96,4;0,220352437439725;5,97478270112961
9660;96,6;0,201785496461806;5,93020380858991
9680;96,8;0,130273993484505;6,05759055329523
9700;97;0,217106325776467;5,99269259340809
9720;97,2;0,151688916151463;5,9732091691983
9740;97,4;0,119655257424897;6,04179746609211
9760;97,6;0,137798437589404;6,14732523140151
9780;97,8;0,0902150795023401;6,05582788503249
9800;98;0,193468786044351;6,04148478047341
9820;98,2;0,124457506393086;6,02345020065681
9840;98,4;0,159808033074039;6,06353564039381
9860;98,6;0,104226256613897;6,05783989070801
9880;98,8;0,193529801048095;6,10067031942526
9900;99;0,112830052741047;6,01566707910972
9920;99,2;0,16127724575077;6,0236782684625
9940;99,4;0,223722642723319;5,98482163005309
9960;99,6;0,0980540868519737;6,07165932559177
9980;99,8;0,101907397360778;6,07425034194638
10000;100;0,169282986470776;6,0665370351423
